0.7487119124342282	1
0.3747380089180735	0
0.608067701193101	1
0.1927436631830137	0
0.36628650434402765	0
0.23084669147269865	0
0.8086366103519308	1
0.29521822291131705	0
0.3609361554201828	0
0.7851884111309074	1
0.5722779202501597	1
0.20869283890931462	0
0.4090763863368634	1
0.6791376726040051	1
0.559832616379536	0
0.1998734151962057	0
0.42878380978926267	1
0.36826993687695564	1
0.3089103993942036	0
0.44404264831687784	0
0.31719519721739425	0
0.30060766407403877	0
0.3288584019135655	0
0.8017277647706748	1
0.6631527447594926	1
0.6135929517976442	1
0.7086011519653801	1
0.5732077088793963	1
0.5278861378922055	0
0.3681943822166929	0
0.7622146101771065	1
