0.918444196230687	1
0.931957606271427	1
0.486207903000841	1
0.895587625006732	1
0.496363783775126	1
0.960789206369513	1
0.310360684803631	1
0.606803214229584	1
0.324717771068998	1
0.549817759050278	1
0.859008827422746	1
0.942594240622065	1
0.89685693497563	1
0.976667138950948	1
0.78994778302318	1
0.697955928099556	1
0.00141955815821468	0
0.430716909553195	0
0.0561001376677021	0
0.000167959047772022	0
0.425478815364854	0
0.00220680600319352	0
0.306152183785673	0
0.307738328933816	0
0.00104104856332833	0
0.151364367192702	0
0.0659260560476603	0
0.0954657077748907	0
0.12395376302587	0
0.956958963581192	0
0.298255135252718	0
0.101889312183633	0
