0.9080923795700073	1
0.9478315711021423	1
0.9610896706581116	1
0.9793302416801453	1
0.03316652029752731	1
0.9480744004249573	1
0.8614732027053833	1
0.9921991229057312	1
0.9615790843963623	1
0.9885156154632568	1
0.985483705997467	1
0.6574259996414185	1
0.8494547605514526	1
0.965857982635498	1
0.9197344183921814	1
0.9415863752365112	1
0.9574704170227051	1
0.8804258704185486	1
0.9578241109848022	1
0.9507855772972107	1
0.011082455515861511	0
0.0011815002653747797	0
0.02237628400325775	0
0.03994854912161827	0
0.03328869864344597	0
0.0006675539771094918	0
0.2903880774974823	0
0.012309490703046322	0
0.09559974819421768	0
0.017254352569580078	0
0.016515424475073814	0
