Epoch	Time(sec)	Loss_train
1	1.4051836000000002	96.6120005697012
2	2.7812063	74.59593010693789
3	4.1897777000000005	64.96233886282425
4	5.6508145	60.35446456295904
5	7.108151	57.881982584134676
6	8.5403527	55.03646993380971
7	9.9753075	49.980117579048965
8	11.5608157	44.33551175199682
9	13.6736241	38.014951111497794
10	16.1901434	34.364655776782456
11	18.889533800000002	25.09403757777909
12	21.6788648	19.017171756126118
13	24.5618112	15.116508675212572
14	27.470561800000002	12.113685148795867
15	30.4218346	7.391134111050405
16	33.445108499999996	9.715864640204984
17	36.522089799999996	7.167353691757562
18	39.643505499999996	5.1679033803605705
19	42.810971699999996	6.4475773755591135
20	46.0325856	2.7717383683041916
21	49.3116323	2.720209870955152
22	52.6333722	1.7430009867234872
23	56.0116449	0.9624396440055847
24	59.4356015	0.9145159126945686
25	63.0354318	0.6258026113588642
26	66.52186859999999	0.45510199746432534
27	70.14442199999999	0.36756933172592454
28	73.72616	0.31025450923374365
29	77.36080199999999	0.2726009559499545
30	81.11627229999999	0.22790278364264793
31	84.8502529	0.211068361874986
32	88.62245949999999	0.19085275102098365
33	92.4230603	0.1689609949263371
34	96.2636464	0.1606448418782236
35	100.1165202	0.1502777309785941
36	104.0097469	0.14808735138361584
37	107.9284761	0.13259862608647666
38	111.8799327	0.1233510181481634
39	115.874426	0.1160460622366628
40	119.9132515	0.10697166553128312
41	123.9752695	0.0943929605731526
42	128.040142	0.0961451504858033
43	132.12607400000002	0.09234012975563388
44	136.2481478	0.08795065635432309
45	140.37226180000002	0.07968473207191806
46	144.51526760000002	0.0820765652435469
47	148.68340980000002	0.07127395735827236
48	152.8680538	0.06852438136341732
49	157.07865750000002	0.06991417919325471
50	161.2881514	0.06537973382668127
51	165.51969050000002	0.06153608258713206
52	169.7617945	0.059872278013806124
53	174.0114058	0.05652588584506901
54	178.2739703	0.05614662322866337
55	182.5371306	0.05186077831859848
56	186.8033713	0.05446531189110715
57	191.0943004	0.0491661359936586
58	195.37375640000002	0.04761856710419465
59	199.6567282	0.048971979616695194
60	203.96710000000002	0.04532326207030479
61	208.26586410000002	0.043349622675101784
62	212.584744	0.04188648871360812
63	216.89134270000002	0.040022545154052125
64	221.1967481	0.0397978748637442
65	225.5070713	0.03767930402338493
66	229.8193741	0.03612480297088183
67	234.150393	0.036707750223285984
68	238.47046790000002	0.03525035942320187
69	242.7907992	0.034931917909432286
70	247.12735220000002	0.036177846902852195
71	251.45153200000001	0.03334505259442011
72	255.7787433	0.031604752351022114
73	260.1126152	0.03126543033129536
74	264.4382686	0.03166720251254418
75	268.77121950000003	0.02975926678401919
76	273.1238124	0.02851510856250883
77	277.4758304	0.030090145597050366
78	281.8150658	0.02899461059626418
79	286.1439448	0.03004852542181169
80	290.4887013	0.027430165709048993
81	294.8222845	0.02620447853483654
82	299.1564832	0.025378186217643872
83	303.48534140000004	0.027809764801517645
84	307.82336430000004	0.026549572686782597
85	312.1706229	0.025902079168879766
86	316.5111971	0.02527953618952239
87	320.85695400000003	0.024369285259425055
88	325.200685	0.024782194820794246
89	329.5399101	0.023387615636877968
90	333.8817148	0.02413211130926385
91	338.2230632	0.023000426922500594
92	342.5756232	0.02393575221823596
93	346.9107978	0.022426011277033808
94	351.2468364	0.022913791827257057
95	355.59495910000004	0.02252279935413526
96	359.9395427	0.02251508822497783
97	364.2838175	0.022079453259536308
98	368.62011290000004	0.02207231652185726
99	372.9636114	0.022144105631937805
100	377.3019607	0.021091807158498455
