0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
11.630000114440918,0.0,6.980000019073486,4.650000095367432,6.980000019073486,4.650000095367432,4.650000095367432,9.300000190734863,6.980000019073486,8.960000038146973,1.4900000095367432,8.960000038146973,7.460000038146973,5.96999979019165,4.480000019073486,7.460000038146973,7.460000038146973,5.96999979019165,23.0,0.33820000290870667,5.329999923706055,0.07829999923706055,2.069999933242798,0.030500000342726707,0.25,0.2647058963775635,0.20588235557079315,43.0,0.25581395626068115,0.25581395626068115,0.20930232107639313,25.0,0.23999999463558197,0.2800000011920929,0.20000000298023224,-27.799999237060547,-0.40882351994514465,0.0,1
11.630000114440918,0.0,6.980000019073486,4.650000095367432,6.980000019073486,4.650000095367432,4.650000095367432,9.300000190734863,6.980000019073486,6.800000190734863,2.9100000858306885,6.800000190734863,10.680000305175781,4.849999904632568,3.880000114440918,3.880000114440918,11.649999618530273,6.800000190734863,29.0,0.27880001068115234,20.25,0.19470000267028809,7.309999942779541,0.07029999792575836,0.24038460850715637,0.24038460850715637,0.25,43.0,0.25581395626068115,0.25581395626068115,0.20930232107639313,61.0,0.2295081913471222,0.2295081913471222,0.2786885201931,-35.599998474121094,-0.3423076868057251,0.0,1
2.2699999809265137,0.0,9.09000015258789,9.09000015258789,2.2699999809265137,9.09000015258789,4.550000190734863,9.09000015258789,11.359999656677246,11.699999809265137,1.059999942779541,11.699999809265137,11.699999809265137,3.190000057220459,6.380000114440918,4.260000228881836,11.699999809265137,6.380000114440918,36.0,0.3788999915122986,6.949999809265137,0.0731000006198883,3.0,0.031599998474121094,0.2526315748691559,0.3052631616592407,0.2526315748691559,44.0,0.2954545319080353,0.1818181872367859,0.25,51.0,0.21568627655506134,0.4117647111415863,0.2549019753932953,-42.0,-0.4421052634716034,-1.0,1
13.640000343322754,0.0,9.09000015258789,2.2699999809265137,13.640000343322754,6.820000171661377,4.550000190734863,9.09000015258789,2.2699999809265137,17.190000534057617,0.0,10.9399995803833,4.690000057220459,12.5,7.809999942779541,4.690000057220459,10.9399995803833,1.559999942779541,26.0,0.4000000059604645,3.2899999618530273,0.050599999725818634,1.4299999475479126,0.021900000050663948,0.2153846174478531,0.3384615480899811,0.29230770468711853,44.0,0.22727273404598236,0.2954545319080353,0.2954545319080353,21.0,0.190476194024086,0.4285714328289032,0.2857142984867096,-40.20000076293945,-0.618461549282074,0.0,1
4.550000190734863,0.0,6.820000171661377,0.0,4.550000190734863,6.820000171661377,9.09000015258789,11.359999656677246,11.359999656677246,3.119999885559082,0.0,9.380000114440918,3.119999885559082,3.119999885559082,6.25,10.9399995803833,9.380000114440918,7.809999942779541,24.0,0.3691999912261963,6.349999904632568,0.09769999980926514,2.5799999237060547,0.03970000147819519,0.32307693362236023,0.20000000298023224,0.20000000298023224,44.0,0.34090909361839294,0.1818181872367859,0.22727273404598236,21.0,0.2857142984867096,0.2380952388048172,0.1428571492433548,-26.600000381469727,-0.4092307686805725,0.0,1
6.820000171661377,0.0,11.359999656677246,4.550000190734863,9.09000015258789,4.550000190734863,6.820000171661377,6.820000171661377,4.550000190734863,7.409999847412109,1.850000023841858,12.960000038146973,8.329999923706055,6.480000019073486,3.700000047683716,5.559999942779541,10.1899995803833,3.700000047683716,34.0,0.31189998984336853,10.680000305175781,0.09799999743700027,3.5299999713897705,0.03240000084042549,0.23853211104869843,0.2752293646335602,0.2752293646335602,44.0,0.27272728085517883,0.22727273404598236,0.27272728085517883,65.0,0.2153846174478531,0.3076923191547394,0.2769230902194977,-40.20000076293945,-0.3688073456287384,0.0,1
4.650000095367432,2.3299999237060547,6.980000019073486,2.3299999237060547,4.650000095367432,11.630000114440918,4.650000095367432,9.300000190734863,4.650000095367432,6.099999904632568,2.440000057220459,9.760000228881836,4.880000114440918,6.099999904632568,7.320000171661377,8.539999961853027,13.40999984741211,2.440000057220459,32.0,0.3855000138282776,10.819999694824219,0.13030000030994415,4.199999809265137,0.050599999725818634,0.3012048304080963,0.2530120611190796,0.2409638613462448,43.0,0.3255814015865326,0.1860465109348297,0.23255814611911774,40.0,0.2750000059604645,0.32499998807907104,0.25,-36.099998474121094,-0.43493977189064026,0.0,1
2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,4.550000190734863,9.09000015258789,2.2699999809265137,13.640000343322754,6.820000171661377,4.619999885559082,1.5399999618530273,4.619999885559082,4.619999885559082,3.0799999237060547,10.770000457763672,4.619999885559082,12.3100004196167,4.619999885559082,26.0,0.3939000070095062,2.7699999809265137,0.041999999433755875,1.2100000381469727,0.018300000578165054,0.27272728085517883,0.21212121844291687,0.21212121844291687,44.0,0.2954545319080353,0.15909090638160706,0.22727273404598236,22.0,0.22727273404598236,0.3181818127632141,0.1818181872367859,-33.20000076293945,-0.5030303001403809,0.0,1
6.820000171661377,4.550000190734863,6.820000171661377,9.09000015258789,9.09000015258789,6.820000171661377,4.550000190734863,13.640000343322754,11.359999656677246,3.799999952316284,2.5299999713897705,8.859999656677246,5.059999942779541,7.590000152587891,11.390000343322754,6.329999923706055,15.1899995803833,15.1899995803833,27.0,0.3375000059604645,6.260000228881836,0.07819999754428864,2.259999990463257,0.028200000524520874,0.4000000059604645,0.20000000298023224,0.2750000059604645,44.0,0.34090909361839294,0.22727273404598236,0.2954545319080353,36.0,0.4722222089767456,0.1666666716337204,0.25,-35.29999923706055,-0.4412499964237213,0.0,1
2.2699999809265137,2.2699999809265137,11.359999656677246,2.2699999809265137,0.0,6.820000171661377,6.820000171661377,6.820000171661377,6.820000171661377,2.0399999618530273,1.0199999809265137,10.199999809265137,3.059999942779541,3.059999942779541,9.180000305175781,8.15999984741211,9.180000305175781,8.15999984741211,39.0,0.3939000070095062,4.349999904632568,0.04390000179409981,2.0,0.02019999921321869,0.2929292917251587,0.20202019810676575,0.2525252401828766,44.0,0.27272728085517883,0.25,0.1818181872367859,55.0,0.30909091234207153,0.16363635659217834,0.30909091234207153,-41.099998474121094,-0.4151515066623688,0.0,1
