0.966201965339749	0
0.9994727469996054	1
0.9985277540338447	1
0.0003165292541809058	0
0.9676462251000263	1
0.7100465923652287	0
2.64833118014249e-13	0
0.16539609197830168	1
0.10439554750551977	1
4.123024769384461e-09	0
0.12002612604459913	0
0.9968837683432187	1
0.9889234594432293	1
0.9911993459633802	1
1.3919255823277697e-08	0
2.272082391117206e-15	0
0.7679989255105087	1
0.9968268811128206	1
0.9892386867316789	1
0.9901396931865523	1
0.9249407043267974	0
0.9941310084274565	0
0.1819731691028033	0
9.490579094938945e-19	0
1.052937366983275e-16	0
0.9963610876601592	1
0.004226976546798348	0
0.9968764839130676	1
0.9953334623570014	1
0.9991280391184479	1
0.9891491840569404	0
