0.47482788162426043	1
0.9892919944073888	1
0.9959331419854306	1
0.5549607540781052	0
0.9817703732501347	1
0.9847383093449805	1
0.9967609233808653	1
1.2545398958772831e-08	0
0.02025485478683191	0
0.9967898032791944	1
0.9936100253917656	1
8.941596665257334e-14	0
0.9960118034336947	1
3.2255508191525024e-13	0
0.36409366012782746	0
0.08792590198228677	0
0.9834510870970177	1
1.7217296011964433e-08	0
3.096091170831361e-09	0
0.9965226996189841	1
0.7346272895859975	0
0.9967390316346091	1
0.7068673215190012	0
0.9865489642430514	0
0.9877771799757415	1
0.001713977840113509	0
0.9834658283634875	0
0.8094214036615092	1
1.3574862349359103e-13	0
0.995957117898945	1
0.9889763494182142	1
