0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
11.630000114440918,0.0,6.980000019073486,4.650000095367432,6.980000019073486,4.650000095367432,4.650000095367432,9.300000190734863,6.980000019073486,8.960000038146973,1.4900000095367432,8.960000038146973,7.460000038146973,5.96999979019165,4.480000019073486,7.460000038146973,7.460000038146973,5.96999979019165,23.0,0.3382000029087067,5.329999923706055,0.07829999923706055,2.0699999332427983,0.030500000342726707,0.25,0.2647058963775635,0.20588235557079315,43.0,0.25581395626068115,0.25581395626068115,0.20930232107639316,25.0,0.239999994635582,0.2800000011920929,0.20000000298023224,-27.79999923706055,-0.4088235199451447,0.0,8.4291,0.0,0.00064471574,0.0,0.0,0.0009383273,6.558125,0.0,0.00065999554,11.131341,8.676434e-05,5.066967,0.0005632738,0.0,0.0,8.878483,0.060415834,0.0,0.0,0.004785489,0.0,0.0,0.0,0.0,0.0024737671,9.252227e-05,0.0,6.7363963,0.0,0.0,1.5792143,0.0,3.5168025,0.0,0.0,0.0,0.0,0.0
11.630000114440918,0.0,6.980000019073486,4.650000095367432,6.980000019073486,4.650000095367432,4.650000095367432,9.300000190734863,6.980000019073486,6.800000190734862,2.9100000858306885,6.800000190734862,10.68000030517578,4.849999904632568,3.880000114440918,3.880000114440918,11.649999618530273,6.800000190734862,29.0,0.27880001068115234,20.25,0.19470000267028809,7.309999942779541,0.07029999792575836,0.2403846085071564,0.2403846085071564,0.25,43.0,0.25581395626068115,0.25581395626068115,0.20930232107639316,61.0,0.2295081913471222,0.2295081913471222,0.2786885201931,-35.599998474121094,-0.3423076868057251,0.0,7.1130757,0.0,0.2071369,0.0,0.0,0.6582303,5.533643,0.0,0.28958756,9.391166,0.00022968597,4.275605,0.0006146616,0.0,0.0,7.4965878,0.05142695,0.0,0.0,0.0041065193,0.0,0.0,0.0,0.0,0.45675448,0.00028761747,0.06083263,5.685755,0.0,0.0,1.3329569,0.0,2.9671772,0.0,0.0,0.0,0.061228096,0.0
2.2699999809265137,0.0,9.09000015258789,9.09000015258789,2.2699999809265137,9.09000015258789,4.550000190734863,9.09000015258789,11.359999656677244,11.699999809265135,1.0599999427795408,11.699999809265135,11.699999809265135,3.190000057220459,6.380000114440918,4.260000228881837,11.699999809265135,6.380000114440918,36.0,0.3788999915122986,6.949999809265138,0.0731000006198883,3.0,0.031599998474121094,0.2526315748691559,0.3052631616592407,0.2526315748691559,44.0,0.2954545319080353,0.1818181872367859,0.25,51.0,0.2156862765550613,0.4117647111415863,0.2549019753932953,-42.0,-0.4421052634716034,-1.0,14.5074835,0.0,0.14930202,0.0,0.0,0.51341015,11.288699,0.0,0.21674219,19.163177,0.0,8.721473,0.0,0.0,0.0,15.281722,0.103284515,0.0,0.0,0.0012383927,0.0,0.0,0.0,0.0,0.34502926,0.0,0.05374371,11.592023,0.0,0.0,2.7176335,0.0,6.054098,0.0,0.0,0.0,0.05308436,0.0
13.640000343322756,0.0,9.09000015258789,2.2699999809265137,13.640000343322756,6.820000171661378,4.550000190734863,9.09000015258789,2.2699999809265137,17.190000534057614,0.0,10.9399995803833,4.690000057220459,12.5,7.809999942779541,4.690000057220459,10.9399995803833,1.559999942779541,26.0,0.4000000059604645,3.289999961853028,0.050599999725818634,1.4299999475479126,0.021900000050663948,0.2153846174478531,0.3384615480899811,0.2923077046871185,44.0,0.2272727340459824,0.2954545319080353,0.2954545319080353,21.0,0.19047619402408603,0.4285714328289032,0.2857142984867096,-40.20000076293945,-0.618461549282074,0.0,4.047376,0.0,0.28337193,0.0,0.0,0.93537194,3.1480985,0.0,0.40333334,5.341583,0.00058762816,2.4322557,0.000474725,0.0,0.0,4.2660017,0.029577479,0.0,0.0,0.0016559195,0.0,0.0,0.0,0.0,0.6380292,0.00057958893,0.09195187,3.2357607,0.0,0.0,0.7585536,0.0,1.68786,0.0,0.0,0.0,0.09185335,0.0
4.550000190734863,0.0,6.820000171661378,0.0,4.550000190734863,6.820000171661378,9.09000015258789,11.359999656677244,11.359999656677244,3.119999885559082,0.0,9.380000114440918,3.119999885559082,3.119999885559082,6.25,10.9399995803833,9.380000114440918,7.809999942779541,24.0,0.3691999912261963,6.3499999046325675,0.09769999980926514,2.5799999237060547,0.03970000147819519,0.32307693362236023,0.20000000298023224,0.20000000298023224,44.0,0.3409090936183929,0.1818181872367859,0.2272727340459824,21.0,0.2857142984867096,0.2380952388048172,0.1428571492433548,-26.60000038146973,-0.4092307686805725,0.0,4.651451,0.0,0.13618627,0.0,0.0,0.45924592,3.6179817,0.0,0.19571985,6.1383276,0.00046150805,2.795569,0.0013066996,0.0,0.0,4.8995957,0.034087118,0.0,0.0,0.0018547167,0.0,0.0,0.0,0.0,0.3115594,0.00012460307,0.04674716,3.7190466,0.0,0.0,0.8718363,0.0,1.9398841,0.0,0.0,0.0,0.046418265,0.0
6.820000171661378,0.0,11.359999656677244,4.550000190734863,9.09000015258789,4.550000190734863,6.820000171661378,6.820000171661378,4.550000190734863,7.4099998474121085,1.8500000238418581,12.960000038146973,8.329999923706055,6.480000019073486,3.7000000476837163,5.559999942779541,10.1899995803833,3.7000000476837163,34.0,0.3118999898433685,10.68000030517578,0.09799999743700027,3.5299999713897705,0.032400000840425484,0.23853211104869845,0.2752293646335602,0.2752293646335602,44.0,0.27272728085517883,0.2272727340459824,0.27272728085517883,65.0,0.2153846174478531,0.3076923191547394,0.2769230902194977,-40.20000076293945,-0.3688073456287384,0.0,8.338835,0.0,0.025642408,0.0,0.0,0.08579095,6.4885178,0.0,0.036734525,11.0141325,0.0,5.0129805,0.00044975552,0.0,0.0,8.783515,0.059539713,0.0,0.0,0.0021464764,0.0,0.0,0.0,0.0,0.059027735,0.0,0.0085770795,6.6633744,0.0,0.0,1.5622318,0.0,3.4797149,0.0,0.0,0.0,0.008541237,0.0
4.650000095367432,2.3299999237060547,6.980000019073486,2.3299999237060547,4.650000095367432,11.630000114440918,4.650000095367432,9.300000190734863,4.650000095367432,6.0999999046325675,2.440000057220459,9.760000228881836,4.880000114440918,6.0999999046325675,7.320000171661378,8.539999961853027,13.40999984741211,2.440000057220459,32.0,0.3855000138282776,10.81999969482422,0.13030000030994415,4.199999809265137,0.050599999725818634,0.3012048304080963,0.2530120611190796,0.2409638613462448,43.0,0.3255814015865326,0.1860465109348297,0.2325581461191177,40.0,0.2750000059604645,0.32499998807907104,0.25,-36.099998474121094,-0.43493977189064026,0.0,8.265174,0.0,0.16605555,0.0,0.0,0.5547149,6.4297776,0.0,0.23770572,10.910964,5.346924e-05,4.968079,0.0006018937,0.0,0.0,8.706926,0.060019262,0.0,0.0,0.00360874,0.0,0.0,0.0,0.0,0.37746552,7.597836e-05,0.055515848,6.6072,0.0,0.0,1.5491079,0.0,3.44759,0.0,0.0,0.0,0.05524511,0.0
2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,4.550000190734863,9.09000015258789,2.2699999809265137,13.640000343322756,6.820000171661378,4.619999885559082,1.5399999618530271,4.619999885559082,4.619999885559082,3.0799999237060547,10.770000457763672,4.619999885559082,12.3100004196167,4.619999885559082,26.0,0.3939000070095062,2.7699999809265137,0.04199999943375588,1.2100000381469729,0.018300000578165054,0.27272728085517883,0.21212121844291687,0.21212121844291687,44.0,0.2954545319080353,0.15909090638160706,0.2272727340459824,22.0,0.2272727340459824,0.3181818127632141,0.1818181872367859,-33.200000762939446,-0.5030303001403809,0.0,5.2160683,0.0,0.24447416,0.0,0.0,0.7719191,4.057837,0.0,0.34077296,6.8864,0.00020740574,3.1353123,0.00044150325,0.0,0.0,5.498719,0.03780136,0.0,0.0,0.0026961481,0.0,0.0,0.0,0.0,0.5362628,0.00024605962,0.06998662,4.1694083,0.0,0.0,0.9775632,0.0,2.1758058,0.0,0.0,0.0,0.07086751,0.0
6.820000171661378,4.550000190734863,6.820000171661378,9.09000015258789,9.09000015258789,6.820000171661378,4.550000190734863,13.640000343322756,11.359999656677244,3.7999999523162837,2.5299999713897705,8.859999656677246,5.059999942779541,7.5900001525878915,11.390000343322756,6.329999923706055,15.1899995803833,15.1899995803833,27.0,0.3375000059604645,6.260000228881836,0.07819999754428864,2.259999990463257,0.028200000524520874,0.4000000059604645,0.20000000298023224,0.2750000059604645,44.0,0.3409090936183929,0.2272727340459824,0.2954545319080353,36.0,0.4722222089767456,0.1666666716337204,0.25,-35.29999923706055,-0.4412499964237213,0.0,8.835649,0.0,0.15711257,0.0,0.0,0.52058655,6.8752713,0.0,0.22394218,11.67275,0.0008664748,5.3114533,0.0011717249,0.0,0.0,9.310004,0.0627168,0.0,0.0,0.003641249,0.0,0.0,0.0,0.0,0.35556298,0.0008360567,0.052158166,7.058567,0.0,0.0,1.6549433,0.0,3.6873536,0.0,0.0,0.0,0.051838055,0.0
2.2699999809265137,2.2699999809265137,11.359999656677244,2.2699999809265137,0.0,6.820000171661378,6.820000171661378,6.820000171661378,6.820000171661378,2.039999961853028,1.0199999809265137,10.199999809265137,3.059999942779541,3.059999942779541,9.18000030517578,8.159999847412111,9.18000030517578,8.159999847412111,39.0,0.3939000070095062,4.349999904632568,0.043900001794099815,2.0,0.02019999921321869,0.2929292917251587,0.20202019810676572,0.2525252401828766,44.0,0.27272728085517883,0.25,0.1818181872367859,55.0,0.30909091234207153,0.16363635659217834,0.30909091234207153,-41.099998474121094,-0.4151515066623688,0.0,8.50945,0.0,0.18494684,0.0,0.0,0.6242836,6.6197333,0.0,0.26604748,11.233516,0.00024330101,5.114852,0.00057823886,0.0,0.0,8.964432,0.061802525,0.0,0.0,0.0037441591,0.0,0.0,0.0,0.0,0.42291027,0.00025743194,0.063624136,6.8022943,0.0,0.0,1.5948966,0.0,3.5494182,0.0,0.0,0.0,0.06313168,0.0
