0.9419074654579163	1
0.989252507686615	1
0.9937931299209595	1
0.9949953556060791	1
0.9902898669242859	1
0.9261234998703003	1
0.994360625743866	1
0.9893759489059448	1
0.9957524538040161	1
0.03244548290967941	1
0.9796603322029114	1
0.9938279986381531	1
0.9851859211921692	1
0.9265932440757751	1
0.9420183897018433	1
0.8492138385772705	0
0.47565463185310364	0
0.000476888264529407	0
0.9494811296463013	0
0.011677117086946964	0
0.000721105607226491	0
0.002260991372168064	0
0.006916901096701622	0
0.0011160653084516525	0
0.4090144634246826	0
0.0052164895460009575	0
0.0008541237330064178	0
0.00033625582000240684	0
0.004099288489669561	0
0.0015507510397583246	0
0.00033126064226962626	0
